Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
32022,CA-2014-144113,2014-09-17,2014-09-21,Standard Class,JF-15355,Jay Fein,Consumer,Austin,Texas,United States,78745.0,US,Central,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",17,2,0.2,6,3,High
33527,CA-2011-128055,2011-03-31,2011-04-05,Standard Class,AA-10315,Alex Avila,Consumer,San Francisco,California,United States,94122.0,US,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,52,2,0.0,14,3,Medium
34375,CA-2011-104780,2011-05-21,2011-05-25,Standard Class,BT-11530,Bradley Talbott,Home Office,San Diego,California,United States,92037.0,US,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,31,8,0.0,10,3,Medium
34690,CA-2011-105340,2011-11-22,2011-11-25,First Class,EH-14185,Evan Henry,Consumer,Pasadena,Texas,United States,77506.0,US,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,6,1,0.8,-11,3,Critical
36897,CA-2011-108903,2011-10-03,2011-10-03,Same Day,DO-13435,Denny Ordway,Consumer,Columbus,Ohio,United States,43229.0,US,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,14,5,0.2,4,3,High
39012,US-2014-101518,2014-11-04,2014-11-09,Standard Class,PB-19105,Peter Bühler,Consumer,Philadelphia,Pennsylvania,United States,19140.0,US,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40,3,0.2,0,3,High
41178,CA-2011-153927,2011-08-12,2011-08-13,First Class,LL-16840,Lauren Leatherbury,Consumer,Woodstock,Georgia,United States,30188.0,US,South,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,14,3,0.0,6,3,Critical
31825,US-2012-138303,2012-09-03,2012-09-07,Standard Class,MG-18145,Mike Gockenbach,Consumer,Philadelphia,Pennsylvania,United States,19134.0,US,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,36,3,0.2,-7,3,High
32168,CA-2012-131128,2012-10-19,2012-10-20,First Class,TB-21520,Tracy Blumstein,Consumer,Concord,New Hampshire,United States,3301.0,US,East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34,3,0.0,17,3,Medium
32841,CA-2011-107181,2011-02-05,2011-02-09,Standard Class,DB-13270,Deborah Brumfield,Home Office,San Diego,California,United States,92024.0,US,West,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",34,4,0.0,16,3,High
34068,CA-2013-163986,2013-09-04,2013-09-11,Standard Class,JJ-15445,Jennifer Jackson,Consumer,Waukesha,Wisconsin,United States,53186.0,US,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,54,5,0.0,14,3,Medium
36437,CA-2012-154886,2012-11-08,2012-11-12,Standard Class,SW-20455,Shaun Weien,Consumer,San Francisco,California,United States,94109.0,US,West,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,119,2,0.0,43,3,Medium
37631,CA-2011-133305,2011-07-11,2011-07-15,Standard Class,MH-17455,Mark Hamilton,Consumer,New York City,New York,United States,10011.0,US,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49,4,0.0,23,3,Medium
38846,CA-2013-136595,2013-09-06,2013-09-08,First Class,EM-13825,Elizabeth Moffitt,Corporate,Houston,Texas,United States,77036.0,US,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",21,3,0.6,-11,3,High
39832,US-2011-163146,2011-05-16,2011-05-20,Standard Class,CC-12475,Cindy Chapman,Consumer,San Francisco,California,United States,94122.0,US,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,56,3,0.0,3,3,Medium
40948,CA-2013-107104,2013-11-27,2013-12-01,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Los Angeles,California,United States,90045.0,US,West,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,64,2,0.0,19,3,Medium
33660,US-2013-108637,2013-03-14,2013-03-19,Standard Class,AB-10060,Adam Bellavance,Home Office,Waynesboro,Virginia,United States,22980.0,US,South,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",127,2,0.0,40,3,Medium
35454,CA-2012-101091,2012-12-05,2012-12-09,Second Class,SW-20245,Scot Wooten,Consumer,Philadelphia,Pennsylvania,United States,19140.0,US,East,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",26,6,0.7,-19,3,High
37267,CA-2011-141726,2011-07-20,2011-07-22,First Class,CC-12145,Charles Crestani,Consumer,San Diego,California,United States,92105.0,US,West,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,19,4,0.0,9,3,Medium
37434,US-2013-142251,2013-11-01,2013-11-05,Second Class,FO-14305,Frank Olsen,Consumer,Hollywood,Florida,United States,33021.0,US,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,32,6,0.2,11,3,Medium
39603,CA-2013-128671,2013-08-12,2013-08-17,Standard Class,MT-18070,Michelle Tran,Home Office,Tulsa,Oklahoma,United States,74133.0,US,Central,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,41,7,0.0,19,3,Medium
39844,CA-2012-149566,2012-12-05,2012-12-10,Standard Class,GB-14530,George Bell,Corporate,Los Angeles,California,United States,90049.0,US,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,39,3,0.0,17,3,Medium
40344,CA-2014-137463,2014-12-17,2014-12-21,Second Class,KM-16225,Kalyca Meade,Corporate,Sunnyvale,California,United States,94086.0,US,West,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29,5,0.0,8,3,Medium
40850,CA-2013-125724,2013-09-23,2013-09-28,Standard Class,SM-20950,Suzanne McNair,Corporate,Broomfield,Colorado,United States,80020.0,US,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,68,7,0.2,8,3,Medium
31621,CA-2013-162138,2013-04-24,2013-04-28,Standard Class,GK-14620,Grace Kelly,Corporate,Hesperia,California,United States,92345.0,US,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,99,1,0.0,34,3,High
32006,CA-2011-112158,2011-12-02,2011-12-04,First Class,DP-13165,David Philippe,Consumer,New York City,New York,United States,10035.0,US,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",46,8,0.2,15,3,High
34084,US-2011-117744,2011-12-02,2011-12-06,Standard Class,MD-17860,Michael Dominguez,Corporate,Corpus Christi,Texas,United States,78415.0,US,Central,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58,5,0.6,-24,3,Medium
34355,CA-2014-131492,2014-10-20,2014-10-25,Second Class,HH-15010,Hilary Holden,Corporate,San Francisco,California,United States,94110.0,US,West,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30,2,0.0,10,3,Medium
34798,CA-2013-108616,2013-09-30,2013-10-04,Standard Class,JK-15730,Joe Kamberova,Consumer,Mobile,Alabama,United States,36608.0,US,South,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",25,9,0.0,7,3,High
35098,CA-2013-156503,2013-10-15,2013-10-21,Standard Class,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,United States,28540.0,US,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,22,1,0.2,5,3,Low
35556,CA-2014-118367,2014-10-29,2014-11-03,Second Class,LO-17170,Lori Olson,Corporate,New York City,New York,United States,10035.0,US,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",47,2,0.0,23,3,Medium
36353,CA-2012-162166,2012-09-08,2012-09-11,First Class,NM-18520,Neoma Murray,Consumer,Moreno Valley,California,United States,92553.0,US,West,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,26,5,0.0,11,3,Medium
37508,CA-2014-119809,2014-08-19,2014-08-26,Standard Class,YS-21880,Yana Sorensen,Corporate,Seattle,Washington,United States,98103.0,US,West,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",65,3,0.0,22,3,Medium
38721,CA-2014-135069,2014-04-11,2014-04-15,Standard Class,BS-11755,Bruce Stewart,Consumer,Philadelphia,Pennsylvania,United States,19143.0,US,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",36,3,0.2,6,3,Medium
39686,CA-2013-102596,2013-12-28,2013-12-31,First Class,RD-19810,Ross DeVincentis,Home Office,Akron,Ohio,United States,44312.0,US,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17,6,0.2,6,3,Medium
31761,CA-2013-109869,2013-04-23,2013-04-30,Standard Class,TN-21040,Tanja Norvell,Home Office,Phoenix,Arizona,United States,85023.0,US,West,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,28,5,0.7,-20,3,Low
36246,CA-2014-107125,2014-11-28,2014-12-03,Standard Class,BD-11320,Bill Donatelli,Consumer,Los Angeles,California,United States,90045.0,US,West,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18,3,0.0,6,3,High
36439,CA-2013-111213,2013-04-02,2013-04-06,Standard Class,FP-14320,Frank Preis,Consumer,New York City,New York,United States,10009.0,US,East,OFF-SU-10000946,Office Supplies,Supplies,Staples,63,8,0.0,18,3,Medium
37462,CA-2011-103989,2011-03-19,2011-03-21,First Class,MC-17605,Matt Connell,Corporate,Lakeland,Florida,United States,33801.0,US,South,FUR-FU-10002508,Furniture,Furnishings,Document Clip Frames,20,3,0.2,5,3,High
41043,CA-2014-137505,2014-11-25,2014-11-25,Same Day,BP-11290,Beth Paige,Consumer,Los Angeles,California,United States,90008.0,US,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71,2,0.2,-1,3,Medium
31781,CA-2014-140963,2014-06-11,2014-06-14,First Class,MT-18070,Michelle Tran,Home Office,Los Angeles,California,United States,90045.0,US,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29,2,0.0,14,3,High
32718,CA-2012-124800,2012-09-26,2012-09-30,Standard Class,RW-19540,Rick Wilson,Corporate,Mesa,Arizona,United States,85204.0,US,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,60,2,0.2,14,3,Medium
34390,CA-2012-114468,2012-08-23,2012-08-23,Same Day,TD-20995,Tamara Dahlen,Consumer,Bolingbrook,Illinois,United States,60440.0,US,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31,4,0.2,2,3,High
35297,CA-2011-116834,2011-10-11,2011-10-16,Standard Class,Dp-13240,Dean percer,Home Office,Seattle,Washington,United States,98115.0,US,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,63,11,0.0,19,3,Medium
35956,CA-2012-112130,2012-05-03,2012-05-07,Standard Class,SV-20785,Stewart Visinsky,Consumer,Philadelphia,Pennsylvania,United States,19140.0,US,East,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",18,7,0.2,2,3,High
36838,US-2014-150595,2014-05-23,2014-05-27,Standard Class,LE-16810,Laurel Elliston,Consumer,Chicago,Illinois,United States,60653.0,US,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,22,3,0.2,2,3,High
37363,CA-2012-151547,2012-01-17,2012-01-23,Standard Class,AH-10465,Amy Hunt,Consumer,Bartlett,Tennessee,United States,38134.0,US,South,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",88,8,0.2,10,3,Medium
38665,CA-2014-161851,2014-04-16,2014-04-18,First Class,BP-11095,Bart Pistole,Corporate,Miami,Florida,United States,33180.0,US,South,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,15,3,0.7,-11,3,High
39239,CA-2014-134194,2014-12-26,2015-01-02,Standard Class,GA-14725,Guy Armstrong,Consumer,Dallas,Texas,United States,75081.0,US,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,39,9,0.8,-59,3,Low
40757,CA-2011-101833,2011-11-17,2011-11-22,Second Class,FG-14260,Frank Gastineau,Home Office,New York City,New York,United States,10024.0,US,East,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,34,3,0.0,17,3,High
31974,US-2014-119438,2014-03-19,2014-03-24,Standard Class,CD-11980,Carol Darley,Consumer,Tyler,Texas,United States,75701.0,US,Central,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27,3,0.2,4,3,High
36074,CA-2013-101630,2013-02-19,2013-02-23,Second Class,CK-12760,Cyma Kinney,Corporate,Long Beach,New York,United States,11561.0,US,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25,3,0.0,6,3,High
36088,CA-2012-104346,2012-12-11,2012-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,Colorado Springs,Colorado,United States,80906.0,US,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 1932,85,3,0.2,28,3,Medium
37242,CA-2011-104178,2011-08-25,2011-08-29,Standard Class,JM-15265,Janet Molinari,Corporate,Los Angeles,California,United States,90036.0,US,West,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,25,4,0.0,12,3,High
38025,CA-2013-165827,2013-11-05,2013-11-10,Standard Class,MF-17665,Maureen Fritzler,Corporate,Miami,Florida,United States,33180.0,US,South,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,50,6,0.2,8,3,Medium
40593,US-2012-163433,2012-04-18,2012-04-22,Second Class,MP-17965,Michael Paige,Corporate,Mcallen,Texas,United States,78501.0,US,Central,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41,2,0.2,8,3,High
33567,CA-2014-164917,2014-12-03,2014-12-08,Standard Class,MK-17905,Michael Kennedy,Corporate,Miami,Florida,United States,33180.0,US,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47,5,0.2,4,3,Medium
36957,CA-2013-145261,2013-12-19,2013-12-22,First Class,AH-10120,Adrian Hane,Home Office,Salem,Oregon,United States,97301.0,US,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,28,3,0.2,-7,3,Medium
36972,CA-2011-135993,2011-05-28,2011-06-02,Standard Class,PJ-18835,Patrick Jones,Corporate,Seattle,Washington,United States,98115.0,US,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,57,6,0.2,5,3,Medium
38523,CA-2014-127397,2014-02-25,2014-03-01,Standard Class,ES-14080,Erin Smith,Corporate,Philadelphia,Pennsylvania,United States,19134.0,US,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123,5,0.2,38,3,Medium
39487,US-2014-155866,2014-11-18,2014-11-22,Standard Class,CC-12370,Christopher Conant,Consumer,New York City,New York,United States,10011.0,US,East,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,38,6,0.0,18,3,High
41247,CA-2014-121559,2014-06-02,2014-06-04,Second Class,HW-14935,Helen Wasserman,Corporate,Indianapolis,Indiana,United States,46203.0,US,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,39,1,0.0,14,3,High
32559,CA-2014-105053,2014-07-08,2014-07-10,Second Class,CS-12355,Christine Sundaresam,Consumer,Long Beach,New York,United States,11561.0,US,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,17,3,0.2,6,3,High
32668,CA-2014-136672,2014-03-08,2014-03-13,Standard Class,MG-17890,Michael Granlund,Home Office,Clinton,Maryland,United States,20735.0,US,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49,3,0.0,4,3,Medium
36110,CA-2013-121370,2013-11-15,2013-11-20,Second Class,EB-14110,Eugene Barchas,Consumer,Philadelphia,Pennsylvania,United States,19134.0,US,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",48,3,0.2,9,3,Medium
37131,CA-2012-101868,2012-06-09,2012-06-16,Standard Class,MJ-17740,Max Jones,Consumer,Miami,Florida,United States,33178.0,US,South,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",64,5,0.7,-42,3,Medium
38020,US-2014-166394,2014-09-05,2014-09-07,Second Class,VM-21835,Vivian Mathis,Consumer,Nashua,New Hampshire,United States,3060.0,US,East,OFF-FA-10001843,Office Supplies,Fasteners,Staples,14,6,0.0,6,3,Critical
38331,CA-2013-145548,2013-11-12,2013-11-17,Standard Class,EB-13750,Edward Becker,Corporate,New York City,New York,United States,10011.0,US,East,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35,3,0.2,11,3,Medium
38535,CA-2013-101651,2013-12-25,2013-12-31,Standard Class,SC-20305,Sean Christensen,Consumer,San Jose,California,United States,95123.0,US,West,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43,7,0.0,18,3,Medium
39259,CA-2014-104864,2014-11-19,2014-11-24,Second Class,JS-15685,Jim Sink,Corporate,Miramar,Florida,United States,33023.0,US,South,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20,8,0.7,-16,3,Medium
40364,CA-2013-150077,2013-02-04,2013-02-10,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Rockville,Maryland,United States,20852.0,US,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90,2,0.0,23,3,Medium
31692,CA-2014-165603,2014-10-18,2014-10-20,Second Class,SS-20140,Saphhira Shifley,Corporate,Warwick,Rhode Island,United States,2886.0,US,East,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49,2,0.0,9,3,High
31802,CA-2014-134978,2014-11-13,2014-11-16,Second Class,EB-13705,Ed Braxton,Corporate,New York City,New York,United States,10024.0,US,East,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15,5,0.2,5,3,High
32738,CA-2014-128160,2014-12-20,2014-12-25,Second Class,MM-17920,Michael Moore,Consumer,San Francisco,California,United States,94110.0,US,West,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,36,2,0.2,11,3,Medium
33959,CA-2014-159604,2014-04-15,2014-04-16,First Class,CL-12700,Craig Leslie,Home Office,Springfield,Missouri,United States,65807.0,US,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,8,2,0.0,4,3,Critical
34134,CA-2014-110842,2014-11-12,2014-11-17,Standard Class,GA-14725,Guy Armstrong,Consumer,Los Angeles,California,United States,90036.0,US,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121,5,0.2,39,3,Medium
34280,US-2011-112872,2011-12-06,2011-12-11,Second Class,RC-19960,Ryan Crowe,Consumer,Springfield,Oregon,United States,97477.0,US,West,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53,3,0.2,4,3,Medium
36488,US-2014-141943,2014-05-06,2014-05-10,Standard Class,DK-12985,Darren Koutras,Consumer,San Francisco,California,United States,94122.0,US,West,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",23,2,0.0,11,3,High
36937,CA-2011-147900,2011-09-23,2011-09-28,Standard Class,JK-15640,Jim Kriz,Home Office,Lakewood,Ohio,United States,44107.0,US,East,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,28,9,0.2,10,3,Medium
36996,CA-2014-148320,2014-11-04,2014-11-09,Standard Class,PG-18895,Paul Gonzalez,Consumer,San Francisco,California,United States,94109.0,US,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,35,6,0.0,17,3,Medium
33929,US-2014-110604,2014-05-16,2014-05-21,Standard Class,JF-15295,Jason Fortune-,Consumer,Seattle,Washington,United States,98103.0,US,West,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,42,2,0.2,4,3,Medium
34401,US-2014-140074,2014-03-24,2014-03-30,Standard Class,EC-14050,Erin Creighton,Consumer,New York City,New York,United States,10024.0,US,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,25,6,0.0,11,3,Low
35710,CA-2011-130624,2011-06-21,2011-06-24,First Class,TB-21280,Toby Braunhardt,Consumer,New York City,New York,United States,10024.0,US,East,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59,3,0.0,26,3,High
35974,CA-2011-114510,2011-03-14,2011-03-19,Standard Class,JF-15295,Jason Fortune-,Consumer,Logan,Utah,United States,84321.0,US,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80,1,0.0,3,3,Medium
37276,CA-2011-117765,2011-09-07,2011-09-13,Standard Class,RB-19465,Rick Bensley,Home Office,Tulsa,Oklahoma,United States,74133.0,US,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32,2,0.0,15,3,Medium
39602,CA-2013-128671,2013-08-12,2013-08-17,Standard Class,MT-18070,Michelle Tran,Home Office,Tulsa,Oklahoma,United States,74133.0,US,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,32,5,0.0,15,3,Medium
31435,CA-2013-145583,2013-10-14,2013-10-20,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,United States,95661.0,US,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65,6,0.0,18,3,Medium
32646,CA-2011-118339,2011-03-17,2011-03-24,Standard Class,BN-11515,Bradley Nguyen,Consumer,Lakeville,Minnesota,United States,55044.0,US,Central,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35,6,0.0,17,3,Medium
33458,CA-2013-101938,2013-01-07,2013-01-12,Standard Class,DW-13480,Dianna Wilson,Home Office,Oakland,California,United States,94601.0,US,West,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34,1,0.0,10,3,Medium
33910,CA-2013-137204,2013-04-29,2013-05-06,Standard Class,BO-11350,Bill Overfelt,Corporate,Los Angeles,California,United States,90045.0,US,West,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",41,2,0.2,2,3,Medium
33973,CA-2014-132185,2014-11-28,2014-12-03,Standard Class,DB-13615,Doug Bickford,Consumer,Asheville,North Carolina,United States,28806.0,US,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,43,1,0.2,4,3,Medium
35466,CA-2012-100216,2012-04-13,2012-04-14,First Class,HJ-14875,Heather Jas,Home Office,Mesa,Arizona,United States,85204.0,US,West,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,31,6,0.2,10,3,Medium
35773,CA-2014-121300,2014-09-30,2014-09-30,Same Day,MG-17680,Maureen Gastineau,Home Office,Mentor,Ohio,United States,44060.0,US,East,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,8,2,0.2,2,3,High
37204,US-2013-113985,2013-12-03,2013-12-08,Standard Class,KD-16495,Keith Dawkins,Corporate,San Jose,California,United States,95123.0,US,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,24,2,0.2,9,3,High
37615,CA-2014-161459,2014-11-26,2014-11-30,Second Class,EB-13750,Edward Becker,Corporate,Laguna Niguel,California,United States,92677.0,US,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,39,5,0.2,3,3,Medium
39093,US-2012-145121,2012-10-02,2012-10-06,Standard Class,MP-17965,Michael Paige,Corporate,Middletown,Connecticut,United States,6457.0,US,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",26,5,0.0,13,3,Medium
31983,CA-2011-157784,2011-07-05,2011-07-08,First Class,MC-17845,Michael Chen,Consumer,Jackson,Mississippi,United States,39212.0,US,South,OFF-LA-10001934,Office Supplies,Labels,Avery 516,14,2,0.0,6,3,High
35174,CA-2013-140641,2013-10-29,2013-11-03,Standard Class,EP-13915,Emily Phan,Consumer,Tampa,Florida,United States,33614.0,US,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,38,5,0.7,-26,3,Medium
36560,CA-2011-105165,2011-09-07,2011-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,Houston,Texas,United States,77036.0,US,Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46,4,0.2,-2,3,Medium
37185,CA-2012-147879,2012-05-07,2012-05-12,Standard Class,CC-12220,Chris Cortes,Consumer,Owensboro,Kentucky,United States,42301.0,US,South,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,45,2,0.0,21,3,Medium
38384,US-2014-143175,2014-08-04,2014-08-07,Second Class,GA-14515,George Ashbrook,Consumer,Los Angeles,California,United States,90004.0,US,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99,3,0.0,23,3,Medium
39755,CA-2011-126200,2011-08-25,2011-08-29,Standard Class,JE-15715,Joe Elijah,Consumer,Houston,Texas,United States,77070.0,US,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",25,3,0.8,-39,3,Medium
41065,CA-2014-142328,2014-12-08,2014-12-15,Standard Class,TC-21535,Tracy Collins,Home Office,San Francisco,California,United States,94122.0,US,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",50,6,0.0,25,3,Medium
34769,CA-2014-122644,2014-11-13,2014-11-18,Standard Class,SF-20965,Sylvia Foulston,Corporate,Columbus,Ohio,United States,43229.0,US,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",18,2,0.2,3,3,High
36318,CA-2013-133795,2013-12-19,2013-12-25,Standard Class,JE-15475,Jeremy Ellison,Consumer,San Diego,California,United States,92037.0,US,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72,2,0.0,21,3,Medium
37949,US-2014-124779,2014-09-09,2014-09-12,First Class,BF-11020,Barry Französisch,Corporate,Arlington,Texas,United States,76017.0,US,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,20,4,0.2,7,3,High
